#Pa_CSFR_z0.02_f1
#age = 10 Myrs
#1221
#wave, log(total), log(stellar), log(nebular), log(total+elines) [ergs/sec/Hz]
   6890.00  17.03498  16.97643  16.13579  17.03498
   6910.00  17.03348  16.97459  16.13662  17.03348
   6930.00  17.03129  16.97172  16.13913  17.03129
   6950.00  17.02859  16.96824  16.14164  17.02859
   6970.00  17.03030  16.97008  16.14245  17.03030
   6990.00  17.02850  16.96790  16.14324  17.02850
   7010.00  17.02464  16.96308  16.14572  17.02464
   7030.00  17.02724  16.96571  16.14820  17.02724
   7050.00  17.02944  16.96812  16.14897  17.02944
   7070.00  17.02327  16.96063  16.15143  17.02367
   7090.00  17.02325  16.96022  16.15388  17.04085
   7110.00  17.01790  16.95391  16.15462  17.18573
   7130.00  17.01574  16.95130  16.15535  17.38472
   7150.00  17.01718  16.95285  16.15606  17.30588
   7170.00  17.01811  16.95354  16.15849  17.08517
   7190.00  17.01427  16.94869  16.16091  17.01751
   7210.00  17.01784  16.95273  16.16159  17.01788
   7230.00  17.01800  16.95252  16.16400  17.01800
   7250.00  17.01996  16.95469  16.16466  17.01996
   7270.00  17.01907  16.95327  16.16706  17.01930
   7290.00  17.01377  16.94669  16.16944  17.02125
   7310.00  17.01712  16.95049  16.17008  17.07305
   7330.00  17.01778  16.95087  16.17245  17.12300
   7350.00  17.01737  16.95029  16.17307  17.07327
   7370.00  17.02086  16.95396  16.17543  17.02822
   7390.00  17.01747  16.94962  16.17779  17.01770
   7410.00  17.01593  16.94771  16.17838  17.01593
   7430.00  17.01696  16.94882  16.17896  17.01696
   7450.00  17.01768  16.94926  16.18129  17.01768
   7470.00  17.01722  16.94833  16.18362  17.01722
   7490.00  17.01603  16.94684  16.18418  17.01603
   7510.00  17.01843  16.94925  16.18649  17.01843
   7530.00  17.02019  16.95122  16.18703  17.02019
   7550.00  17.02116  16.95227  16.18755  17.02116
   7570.00  17.01959  16.95003  16.18985  17.01959
   7590.00  17.01805  16.94814  16.19035  17.01805
   7610.00  17.01849  16.94794  16.19442  17.01849
   7630.00  17.01876  16.94817  16.19491  17.01876
   7650.00  17.01820  16.94742  16.19539  17.01820
   7670.00  17.01292  16.94112  16.19585  17.01292
   7690.00  17.01700  16.94552  16.19811  17.01700
   7710.00  17.01378  16.94132  16.20037  17.01378
   7730.00  17.01394  16.94143  16.20080  17.01394
   7750.00  17.01333  16.94029  16.20305  17.01333
   7770.00  17.01421  16.94127  16.20347  17.01421
   7790.00  17.01687  16.94400  16.20570  17.01687
   7810.00  17.01630  16.94291  16.20793  17.01630
   7830.00  17.01458  16.94048  16.21015  17.01458
   7850.00  17.01031  16.93671  16.20314  17.01031
   7870.00  17.01174  16.93799  16.20535  17.01174
   7890.00  17.00512  16.93007  16.20569  17.00512
   7910.00  17.00176  16.92601  16.20601  17.00176
   7930.00  17.00287  16.92691  16.20821  17.00287
   7950.00  16.99986  16.92328  16.20851  16.99986
   7970.00  17.00678  16.93074  16.21258  17.00678
   7990.00  17.00632  16.93050  16.21098  17.00632
   8010.00  17.00667  16.93050  16.21315  17.00667
   8030.00  17.00645  16.92982  16.21531  17.00645
   8050.00  17.00538  16.92849  16.21557  17.00538
   8070.00  17.00399  16.92642  16.21773  17.00399
   8090.00  16.99946  16.92056  16.21988  16.99946
   8110.00  16.99865  16.91954  16.22011  16.99865
   8130.00  17.00231  16.92389  16.22034  17.00231
   8150.00  17.00197  16.92305  16.22247  17.00197
   8170.00  17.00333  16.92426  16.22460  17.00333
   8190.00  16.99985  16.91966  16.22672  16.99985
   8210.00  16.95457  16.91605  15.88333  16.95457
   8230.00  16.95733  16.91887  15.88545  16.95733
   8250.00  16.95824  16.92007  15.88328  16.95824
   8270.00  16.95948  16.92162  15.88106  16.95948
   8290.00  16.95742  16.91879  15.88748  16.95742
   8310.00  16.94862  16.90937  15.88525  16.94862
   8330.00  16.94935  16.90997  15.88734  16.94935
   8350.00  16.95042  16.91094  15.88942  16.95042
   8370.00  16.95125  16.91207  15.88713  16.95125
   8390.00  16.94864  16.90901  15.88921  16.94864
   8410.00  16.95516  16.91596  15.89127  16.95516
   8430.00  16.95186  16.91256  15.88893  16.95186
   8450.00  16.95184  16.91234  15.89099  16.95184
   8470.00  16.94924  16.90931  15.89304  16.94924
   8490.00  16.96042  16.92135  15.89509  16.96042
   8510.00  16.93957  16.89872  15.89268  16.93957
   8530.00  16.96302  16.92381  15.89917  16.96302
   8550.00  16.93327  16.89139  15.89675  16.93327
   8570.00  16.96800  16.92929  15.89878  16.96800
   8590.00  16.95345  16.91360  15.89630  16.95345
   8610.00  16.95284  16.91230  15.90283  16.95284
   8630.00  16.96934  16.93061  15.90034  16.96934
   8650.00  16.96634  16.92714  15.90235  16.96634
   8670.00  16.92941  16.88682  15.89981  16.92941
   8690.00  16.96028  16.92055  15.90181  16.96036
   8710.00  16.96893  16.92985  15.90381  16.97154
   8730.00  16.96594  16.92638  15.90580  16.98718
   8750.00  16.94108  16.89887  15.90779  16.98632
   8770.00  16.96487  16.92482  15.90977  16.98765
   8790.00  16.96973  16.93041  15.90715  16.97273
   8810.00  16.96494  16.92496  15.90913  16.96552
   8830.00  16.96642  16.92639  15.91110  16.97566
   8850.00  16.96137  16.92066  15.91306  17.00490
   8870.00  16.93963  16.89652  15.91502  16.99444
   8890.00  16.96776  16.92775  15.91233  16.98410
   8910.00  16.97266  16.93293  15.91429  16.97391
   8930.00  16.96658  16.92607  15.91623  16.96660
   8950.00  16.96714  16.92696  15.91348  16.96720
   8970.00  16.96770  16.92693  15.92011  16.97022
   8990.00  16.96433  16.92349  15.91735  16.99217
   9010.00  16.93736  16.89357  15.91928  17.04103
   9030.00  16.95568  16.91407  15.91646  17.46545
   9050.00  16.97189  16.93122  15.92313  18.17849
   9070.00  16.96794  16.92717  15.92030  18.43555
   9090.00  16.96078  16.91910  15.92222  18.12100
   9110.00  16.96439  16.92288  15.92413  17.37303
   9130.00  16.97019  16.92955  15.92123  16.98939
   9150.00  16.96845  16.92745  15.92313  16.96860
   9170.00  16.96747  16.92618  15.92503  16.96776
   9190.00  16.96989  16.92865  15.92692  16.97837
   9210.00  16.95806  16.91543  15.92881  17.01904
   9230.00  16.93501  16.89026  15.92584  17.04772
   9250.00  16.95583  16.91258  15.93257  17.00965
   9270.00  16.96125  16.91888  15.92960  16.96782
   9290.00  16.96353  16.92120  15.93147  16.96372
   9310.00  16.96595  16.92416  15.92843  16.96595
   9330.00  16.96454  16.92192  15.93520  16.96454
   9350.00  16.96393  16.92156  15.93215  16.96393
   9370.00  16.96052  16.91710  15.93892  16.96052
   9390.00  16.96349  16.92070  15.93586  16.96349
   9410.00  16.95522  16.91136  15.93771  16.95522
   9430.00  16.96341  16.92074  15.93459  16.96341
   9450.00  16.95833  16.91494  15.93643  16.95833
   9470.00  16.96287  16.91976  15.93827  16.96288
   9490.00  16.96385  16.92065  15.94010  16.96467
   9510.00  16.95968  16.91638  15.93691  16.97913
   9530.00  16.95528  16.91078  15.94375  17.06240
   9550.00  16.92800  16.88025  15.94557  17.08972
   9570.00  16.95260  16.90796  15.94237  17.01773
   9590.00  16.96160  16.91720  15.94920  16.96810
   9610.00  16.95755  16.91306  15.94599  16.95771
   9630.00  16.95655  16.91175  15.94780  16.95655
   9650.00  16.95447  16.90981  15.94452  16.95447
   9670.00  16.95311  16.90810  15.94632  16.95311
   9690.00  16.95746  16.91218  15.95319  16.95746
   9710.00  16.95549  16.90979  15.95498  16.95549
   9730.00  16.95500  16.90961  15.95169  16.95500
   9750.00  16.95281  16.90698  15.95348  16.95281
   9770.00  16.95428  16.90842  15.95526  16.95428
   9790.00  16.95049  16.90400  15.95703  16.95049
   9810.00  16.95722  16.91185  15.95366  16.95722
   9830.00  16.95481  16.90899  15.95543  16.95481
   9850.00  16.95627  16.91041  15.95720  16.95627
   9870.00  16.95475  16.90852  15.95896  16.95475
   9890.00  16.95416  16.90766  15.96072  16.95416
   9910.00  16.95307  16.90684  15.95727  16.95307
   9930.00  16.95434  16.90806  15.95902  16.95434
   9950.00  16.95418  16.90828  15.95551  16.95418
   9970.00  16.95481  16.90878  15.95725  16.95482
   9990.00  16.95350  16.90713  15.95899  16.95447
  10025.00  16.94546  16.89782  15.96203  17.08015
  10075.00  16.93875  16.88981  15.96635  17.06354
  10125.00  16.94860  16.90032  15.97065  16.94862
  10175.00  16.94732  16.89839  15.97493  16.94732
  10225.00  16.94835  16.89967  15.97386  16.94835
  10275.00  16.94934  16.90026  15.97810  16.95390
  10325.00  16.94417  16.89462  15.97692  17.40944
  10375.00  16.94342  16.89327  15.98111  16.96889
  10425.00  16.94475  16.89491  15.97983  16.94475
  10475.00  16.94242  16.89179  15.98398  16.94242
  10525.00  16.94328  16.89224  15.98812  16.94328
  10575.00  16.94113  16.89000  15.98670  16.94113
  10625.00  16.94056  16.88885  15.99080  16.94064
  10675.00  16.93497  16.88202  15.99488  17.02536
  10725.00  16.93653  16.88325  15.99894  16.95714
  10775.00  16.93475  16.88144  15.99737  16.94189
  10825.00  16.93068  16.87630  16.00139  17.53311
  10875.00  16.93169  16.87767  15.99972  16.97138
  10925.00  16.92182  16.86593  16.00370  17.25485
  10975.00  16.92826  16.87349  16.00192  16.98705
  11025.00  16.93262  16.87791  16.00587  16.93262
  11075.00  16.93242  16.87793  16.00397  16.93242
  11125.00  16.93111  16.87592  16.00788  16.93111
  11175.00  16.92887  16.87365  16.00587  16.92887
  11225.00  16.92954  16.87469  16.00375  16.92954
  11275.00  16.92494  16.86895  16.00761  16.92494
  11325.00  16.92439  16.86778  16.01146  16.92439
  11375.00  16.92421  16.86705  16.01528  16.92421
  11425.00  16.92150  16.86428  16.01302  16.92150
  11475.00  16.92620  16.86910  16.01681  16.92620
  11525.00  16.92543  16.86856  16.01443  16.92543
  11575.00  16.92205  16.86417  16.01819  16.92205
  11625.00  16.91854  16.85961  16.02193  16.91854
  11675.00  16.91895  16.85953  16.02566  16.91895
  11725.00  16.92289  16.86443  16.02312  16.92289
  11775.00  16.91770  16.85886  16.02048  16.91770
  11825.00  16.91748  16.85714  16.03050  16.91748
  11875.00  16.91348  16.85294  16.02782  16.91348
  11925.00  16.91987  16.85973  16.03147  16.91987
  11975.00  16.91042  16.84832  16.03511  16.91042
  12025.00  16.91684  16.85614  16.03229  16.91684
  12075.00  16.91432  16.85268  16.03590  16.91432
  12125.00  16.91506  16.85300  16.03949  16.91506
  12175.00  16.91656  16.85517  16.03653  16.91656
  12225.00  16.91515  16.85300  16.04009  16.91515
  12275.00  16.91420  16.85135  16.04363  16.91420
  12325.00  16.91265  16.85004  16.04053  16.91265
  12375.00  16.91319  16.84908  16.05068  16.91319
  12425.00  16.91206  16.84827  16.04755  16.91206
  12475.00  16.91225  16.84794  16.05104  16.91225
  12525.00  16.90906  16.84475  16.04778  16.90906
  12575.00  16.90914  16.84429  16.05124  16.90914
  12625.00  16.90890  16.84345  16.05469  16.90890
  12675.00  16.90718  16.84089  16.05812  16.90718
  12725.00  16.90829  16.84274  16.05470  16.90835
  12775.00  16.90791  16.84174  16.05811  17.20340
  12825.00  16.88973  16.82111  16.05455  17.60507
  12875.00  16.90463  16.83795  16.05793  16.91025
  12925.00  16.90197  16.83428  16.06130  16.90197
  12975.00  16.90593  16.83835  16.06465  16.90593
  13025.00  16.90287  16.83539  16.06093  16.90287
  13075.00  16.90558  16.83800  16.06426  16.90558
  13125.00  16.90176  16.83296  16.06758  16.90176
  13175.00  16.90160  16.83345  16.06370  16.90160
  13225.00  16.90300  16.83328  16.07417  16.90300
  13275.00  16.89893  16.82792  16.07745  16.89893
  13325.00  16.90219  16.83244  16.07353  16.90219
  13375.00  16.89993  16.82922  16.07679  16.89993
  13425.00  16.90285  16.83208  16.08003  16.90285
  13475.00  16.90181  16.83157  16.07596  16.90181
  13525.00  16.90172  16.83090  16.07917  16.90172
  13575.00  16.89755  16.82541  16.08238  16.89755
  13625.00  16.89769  16.82500  16.08557  16.89769
  13675.00  16.89917  16.82616  16.08875  16.89917
  13725.00  16.89960  16.82744  16.08450  16.89960
  13775.00  16.89930  16.82652  16.08766  16.89930
  13825.00  16.90071  16.82761  16.09081  16.90071
  13875.00  16.89860  16.82592  16.08639  16.89860
  13925.00  16.90031  16.82737  16.08951  16.90031
  13975.00  16.90165  16.82839  16.09263  16.90165
  14025.00  16.89724  16.82401  16.08804  16.89724
  14075.00  16.90105  16.82653  16.09882  16.90105
  14125.00  16.89760  16.82329  16.09421  16.89760
  14175.00  16.90103  16.82679  16.09728  16.90103
  14225.00  16.89709  16.82300  16.09251  16.89709
  14275.00  16.89340  16.81805  16.09556  16.89340
  14325.00  16.89944  16.82317  16.10642  16.89944
  14375.00  16.90097  16.82590  16.10163  16.90097
  14425.00  16.89139  16.81545  16.09667  16.89139
  14475.00  16.89940  16.82441  16.09968  16.89940
  14525.00  16.89545  16.81914  16.10267  16.89545
  14570.00  16.89892  16.82275  16.10536  16.89892
  14620.00  16.87549  16.82294  15.93224  16.87549
  14675.00  16.87669  16.82231  15.94741  16.87669
  14725.00  16.87085  16.81721  15.93604  16.87085
  14775.00  16.87295  16.81903  15.94020  16.87295
  14825.00  16.87291  16.81940  15.93704  16.87291
  14875.00  16.87068  16.81633  15.94119  16.87068
  14925.00  16.87746  16.82379  15.94288  16.87746
  14975.00  16.87377  16.81939  15.94456  16.87377
  15025.00  16.87243  16.81781  15.94498  16.87243
  15075.00  16.86962  16.81440  15.94663  16.86962
  15125.00  16.87485  16.82028  15.94702  16.87485
  15175.00  16.87634  16.82176  15.94863  16.87634
  15225.00  16.87787  16.82361  15.94772  16.87787
  15275.00  16.87786  16.82338  15.94930  16.87786
  15325.00  16.87638  16.82149  15.95087  16.87638
  15375.00  16.88214  16.82799  15.95116  16.88214
  15425.00  16.87821  16.82350  15.95141  16.87821
  15475.00  16.88161  16.82733  15.95165  16.88161
  15525.00  16.87799  16.82302  15.95316  16.87799
  15575.00  16.86091  16.80337  15.95465  16.86091
  15625.00  16.87469  16.81904  15.95483  16.87469
  15675.00  16.87100  16.81464  15.95629  16.87100
  15725.00  16.87620  16.82054  15.95642  16.87620
  15775.00  16.85708  16.79872  15.95653  16.85708
  15825.00  16.86441  16.80690  15.95795  16.86441
  15875.00  16.85519  16.79634  15.95802  16.85519
  15925.00  16.86993  16.81299  15.95941  16.86993
  15975.00  16.86339  16.80552  15.95943  16.86339
  16050.00  16.88165  16.82595  15.96215  16.88165
  16150.00  16.87893  16.82268  15.96345  16.87893
  16250.00  16.88349  16.82770  15.96468  16.88349
  16350.00  16.88242  16.82633  15.96584  16.88242
  16450.00  16.87531  16.81807  15.96693  17.08997
  16550.00  16.87911  16.82226  15.96794  16.87911
  16650.00  16.87774  16.82036  15.97032  16.87774
  16750.00  16.87266  16.81443  15.97120  16.87266
  16850.00  16.86483  16.80514  15.97346  16.86483
  16950.00  16.87204  16.81329  15.97421  16.87204
  17050.00  16.86312  16.80275  15.97636  16.86312
  17150.00  16.86560  16.80550  15.97697  16.86560
  17250.00  16.85684  16.79535  15.97751  16.85684
  17350.00  16.84953  16.78660  15.97949  16.84953
  17450.00  16.85229  16.78949  15.98142  16.85229
  17550.00  16.85007  16.78663  15.98331  16.85007
  17650.00  16.84840  16.78441  15.98514  16.84840
  17750.00  16.84432  16.77964  15.98535  16.84432
  17850.00  16.84441  16.77947  15.98707  16.84441
  17950.00  16.84079  16.77499  15.98874  16.84079
  18050.00  16.83601  16.76916  15.99037  16.83601
  18150.00  16.83085  16.76287  15.99194  16.83085
  18250.00  16.83045  16.76214  15.99345  16.83045
  18350.00  16.82845  16.75982  15.99328  16.82845
  18450.00  16.82395  16.75430  15.99468  16.82395
  18550.00  16.82373  16.75382  15.99603  16.82373
  18650.00  16.81704  16.74541  15.99902  16.81704
  18750.00  16.81024  16.73715  16.00029  17.77621
  18850.00  16.81518  16.74277  16.00150  16.81518
  18950.00  16.80356  16.72847  16.00439  16.80356
  19050.00  16.81309  16.73957  16.00551  16.81309
  19150.00  16.80915  16.73469  16.00658  16.80915
  19250.00  16.80795  16.73274  16.00936  16.80795
  19350.00  16.80145  16.72448  16.01211  16.80145
  19450.00  16.79333  16.71457  16.01305  16.99388
  19550.00  16.80015  16.72222  16.01573  16.80015
  19650.00  16.79698  16.71860  16.01479  16.79698
  19750.00  16.79337  16.71375  16.01739  16.79337
  19850.00  16.79291  16.71268  16.01997  16.79291
  19950.00  16.79097  16.71020  16.02068  16.79097
  20050.00  16.79195  16.71086  16.02319  16.79195
  20150.00  16.79049  16.70860  16.02567  16.79049
  20250.00  16.78330  16.69978  16.02625  16.78330
  20350.00  16.78128  16.69680  16.02866  16.78128
  20450.00  16.78464  16.70078  16.02916  16.78464
  20550.00  16.78095  16.69579  16.03151  16.93293
  20650.00  16.77770  16.69133  16.03382  16.77796
  20750.00  16.77651  16.68979  16.03419  16.77651
  20850.00  16.77353  16.68565  16.03644  16.77353
  20950.00  16.76998  16.68079  16.03866  16.76998
  21050.00  16.77162  16.68276  16.03890  16.77162
  21150.00  16.76763  16.67690  16.04302  16.76764
  21250.00  16.76526  16.67394  16.04319  16.94959
  21350.00  16.76652  16.67500  16.04529  16.76652
  21450.00  16.76397  16.67184  16.04536  16.76397
  21550.00  16.76142  16.66820  16.04740  16.76142
  21650.00  16.75423  16.65877  16.04940  17.09993
  21750.00  16.75499  16.65974  16.04935  16.75499
  21850.00  16.75437  16.65798  16.05333  16.75437
  21950.00  16.75369  16.65716  16.05320  16.75369
  22050.00  16.74780  16.64932  16.05508  16.74780
  22150.00  16.75060  16.65235  16.05694  16.75060
  22250.00  16.74468  16.64445  16.05877  16.74468
  22350.00  16.74378  16.64283  16.06057  16.74378
  22450.00  16.74266  16.64096  16.06235  16.74266
  22550.00  16.74121  16.63866  16.06409  16.74121
  22650.00  16.73710  16.63298  16.06581  16.73710
  22750.00  16.73915  16.63571  16.06536  16.73915
  22850.00  16.71719  16.62904  15.98130  16.71719
  22950.00  16.67254  16.57406  15.97980  16.67254
  23050.00  16.69505  16.60185  15.98090  16.69505
  23150.00  16.69239  16.59830  15.98197  16.69239
  23250.00  16.65221  16.54753  15.98301  16.65221
  23350.00  16.67572  16.57767  15.98128  16.67572
  23450.00  16.66640  16.56499  15.98499  16.66640
  23550.00  16.62944  16.51749  15.98593  16.62944
  23650.00  16.65822  16.55489  15.98404  16.65822
  23750.00  16.64869  16.54253  15.98490  16.64869
  23850.00  16.62017  16.50552  15.98572  16.62017
  23950.00  16.64464  16.53609  15.98935  16.64464
  24050.00  16.64085  16.53182  15.98725  16.64085
  24150.00  16.61575  16.49816  15.99086  16.61575
  24250.00  16.63639  16.52483  15.99156  16.63639
  24350.00  16.63303  16.52027  15.99223  16.63303
  24450.00  16.61842  16.50194  15.98992  16.61842
  24550.00  16.62217  16.50576  15.99347  16.62217
  24650.00  16.63191  16.51828  15.99403  16.63191
  24750.00  16.62334  16.50696  15.99457  16.62334
  24850.00  16.61202  16.49193  15.99506  16.61202
  24950.00  16.62051  16.50295  15.99552  16.62051
  25050.00  16.63254  16.51852  15.99595  16.63254
  25150.00  16.60845  16.48681  15.99634  16.60845
  25250.00  16.62105  16.50330  15.99670  16.62105
  25350.00  16.62316  16.50499  16.00013  16.62316
  25450.00  16.61965  16.50028  16.00044  16.61965
  25550.00  16.61533  16.49450  16.00071  16.61533
  25650.00  16.61550  16.49465  16.00094  16.61550
  25750.00  16.62141  16.50238  16.00114  16.62141
  25850.00  16.60744  16.48280  16.00451  16.60744
  25950.00  16.61223  16.48911  16.00466  16.61223
  26050.00  16.61795  16.49665  16.00477  16.61795
  26150.00  16.60999  16.48608  16.00484  16.60999
  26250.00  16.60620  16.48101  16.00488  17.31942
  26350.00  16.61368  16.48989  16.00818  16.61368
  26450.00  16.61353  16.49078  16.00484  16.61353
  26550.00  16.60934  16.48413  16.00812  16.60934
  26650.00  16.60527  16.47871  16.00803  16.60527
  26750.00  16.61284  16.48773  16.01128  16.61284
  26850.00  16.61278  16.48883  16.00774  16.61278
  26950.00  16.60387  16.47584  16.01097  16.60387
  27050.00  16.61022  16.48441  16.01075  16.61022
  27150.00  16.60872  16.48132  16.01396  16.60872
  27250.00  16.61112  16.48463  16.01369  16.61112
  27350.00  16.60175  16.47092  16.01687  16.60175
  27450.00  16.60681  16.47786  16.01655  16.60681
  27550.00  16.60617  16.47835  16.01265  16.60617
  27650.00  16.60439  16.47487  16.01580  16.60439
  27750.00  16.59890  16.46761  16.01536  16.59890
  27850.00  16.60343  16.47263  16.01848  16.60343
  27950.00  16.60514  16.47512  16.01799  16.60514
  28050.00  16.60344  16.47173  16.02109  16.60344
  28150.00  16.59851  16.46523  16.02055  16.59851
  28250.00  16.60014  16.46633  16.02363  16.60014
  28350.00  16.60117  16.46927  16.01934  16.60117
  28450.00  16.59924  16.46556  16.02240  16.59924
  28550.00  16.59695  16.46268  16.02172  16.59695
  28650.00  16.59608  16.46040  16.02475  16.59608
  28750.00  16.59304  16.45650  16.02402  16.59304
  28850.00  16.59452  16.45742  16.02704  16.59452
  28950.00  16.59321  16.45592  16.02625  16.59321
  29050.00  16.59185  16.45435  16.02542  16.59185
  29150.00  16.59169  16.45302  16.02840  16.59169
  29250.00  16.58768  16.44635  16.03138  16.58768
  29350.00  16.59032  16.45035  16.03048  16.59032
  29450.00  16.58682  16.44587  16.02954  16.58682
  29550.00  16.58584  16.44338  16.03249  16.58584
  29650.00  16.58647  16.44311  16.03542  16.58647
  29750.00  16.58509  16.44157  16.03441  16.58509
  29850.00  16.58297  16.43747  16.03733  16.58297
  29950.00  16.58181  16.43627  16.03627  16.58181
  30050.00  16.58026  16.43294  16.03916  16.58026
  30150.00  16.58004  16.43308  16.03805  16.58004
  30250.00  16.57769  16.43025  16.03688  16.57769
  30350.00  16.57349  16.42316  16.03975  16.57349
  30450.00  16.57492  16.42568  16.03853  16.57492
  30550.00  16.57346  16.42414  16.03726  16.57346
  30650.00  16.57231  16.42134  16.04010  16.57231
  30750.00  16.57184  16.41950  16.04293  16.57184
  30850.00  16.56875  16.41567  16.04159  16.56875
  30950.00  16.56782  16.41315  16.04440  16.56782
  31050.00  16.56837  16.41273  16.04720  16.56837
  31150.00  16.56470  16.40808  16.04580  16.56470
  31250.00  16.56479  16.40700  16.04858  16.56479
  31350.00  16.56331  16.40551  16.04712  16.56331
  31450.00  16.56216  16.40264  16.04989  16.56216
  31550.00  16.56058  16.40007  16.05051  16.56058
  31650.00  16.55854  16.39724  16.05026  16.55854
  31750.00  16.55806  16.39706  16.04910  16.55806
  31850.00  16.55674  16.39350  16.05270  16.55674
  31950.00  16.55577  16.39265  16.05150  16.55577
  32100.00  16.55321  16.38825  16.05293  16.55321
  32300.00  16.55017  16.38335  16.05390  16.55017
  32500.00  16.54737  16.37902  16.05434  16.54737
  32700.00  16.54446  16.37325  16.05741  16.54446
  32900.00  16.52408  16.36586  16.00883  16.52408
  33100.00  16.52263  16.36350  16.00947  16.52263
  33300.00  16.51964  16.35869  16.01054  16.51964
  33500.00  16.51754  16.35520  16.01154  16.51754
  33700.00  16.51399  16.34960  16.01246  16.51399
  33900.00  16.51084  16.34434  16.01386  16.51084
  34100.00  16.50749  16.33906  16.01465  16.50749
  34300.00  16.50582  16.33625  16.01536  16.50582
  34500.00  16.50358  16.33235  16.01655  16.50358
  34700.00  16.50063  16.32742  16.01769  16.50063
  34900.00  16.49806  16.32307  16.01875  16.49806
  35100.00  16.49585  16.31953  16.01919  16.49585
  35300.00  16.49221  16.31329  16.02069  16.49221
  35500.00  16.49033  16.30999  16.02157  16.49033
  35700.00  16.48734  16.30505  16.02237  16.48734
  35900.00  16.48504  16.30084  16.02370  16.48504
  36100.00  16.48291  16.29721  16.02438  16.48291
  36300.00  16.48095  16.29387  16.02500  16.48095
  36500.00  16.47686  16.28694  16.02615  16.47686
  36700.00  16.47486  16.28323  16.02725  16.47486
  36900.00  16.47013  16.27562  16.02767  16.47013
  37100.00  16.46776  16.27133  16.02865  16.46776
  37300.00  16.46641  16.26832  16.03020  16.46641
  37500.00  16.46102  16.25928  16.03107  16.46102
  37700.00  16.46260  16.26131  16.03188  16.46260
  37900.00  16.45997  16.25667  16.03263  16.45997
  38100.00  16.45815  16.25295  16.03397  16.45815
  38300.00  16.45694  16.25063  16.03461  16.45694
  38500.00  16.45542  16.24741  16.03585  16.45542
  38700.00  16.45179  16.24121  16.03638  16.45179
  38900.00  16.45009  16.23773  16.03752  16.45009
  39100.00  16.44773  16.23360  16.03794  16.44773
  39300.00  16.44675  16.23091  16.03965  16.44675
  39500.00  16.44317  16.22435  16.04065  16.44317
  39700.00  16.44165  16.22167  16.04090  16.44165
  39900.00  16.43768  16.21446  16.04178  16.43768
  40100.00  16.43669  16.21224  16.04262  16.43669
  40300.00  16.43552  16.20926  16.04412  16.43552
  40500.00  16.43224  16.20371  16.04415  17.60020
  40700.00  16.43211  16.20250  16.04555  16.43211
  40900.00  16.43029  16.19845  16.04692  16.43029
  41100.00  16.42882  16.19552  16.04752  16.42882
  41300.00  16.42726  16.19245  16.04806  16.42726
  41500.00  16.42475  16.18778  16.04856  16.42475
  41700.00  16.42183  16.18130  16.05050  16.42183
  41900.00  16.42091  16.17938  16.05090  16.42091
  42100.00  16.41853  16.17440  16.05201  16.41853
  42300.00  16.41841  16.17396  16.05231  16.41841
  42500.00  16.41553  16.16811  16.05333  16.41553
  42700.00  16.41466  16.16580  16.05431  16.41466
  42900.00  16.39991  16.13788  16.05604  16.39991
  43100.00  16.38762  16.11503  16.05615  16.38762
  43300.00  16.39351  16.12527  16.05701  16.39351
  43500.00  16.38027  16.09965  16.05783  16.38027
  43700.00  16.37561  16.08924  16.05940  16.37561
  43900.00  16.37217  16.08264  16.05933  16.37217
  44100.00  16.35846  16.05401  16.06084  16.35846
  44300.00  16.36128  16.05901  16.06149  16.36128
  44500.00  16.35708  16.04991  16.06210  16.35708
  44700.00  16.33177  16.02908  16.03240  16.33177
  44900.00  16.33874  16.04268  16.03268  16.33874
  45100.00  16.33272  16.03045  16.03292  16.33272
  45300.00  16.32589  16.01453  16.03494  16.32589
  45500.00  16.33041  16.02360  16.03509  16.33041
  45700.00  16.32858  16.01977  16.03520  16.32858
  45900.00  16.31984  16.00172  16.03525  16.31984
  46100.00  16.32668  16.01383  16.03715  16.32668
  46300.00  16.32223  16.00468  16.03713  16.32223
  46500.00  16.32122  16.00161  16.03801  16.32122
  46700.00  16.32225  16.00388  16.03789  16.32225
  46900.00  16.32051  15.99937  16.03870  16.32051
  47100.00  16.31776  15.99274  16.03947  16.31776
  47300.00  16.32237  16.00161  16.04021  16.32237
  47500.00  16.31904  15.99383  16.04091  16.31904
  47700.00  16.31827  15.99147  16.04157  16.31827
  47900.00  16.31729  15.98867  16.04220  16.31729
  48100.00  16.31381  15.98053  16.04279  16.31381
  48300.00  16.31871  15.99155  16.04233  16.31871
  48500.00  16.31609  15.98420  16.04387  16.31609
  48700.00  16.31320  15.97741  16.04435  16.31320
  48900.00  16.31374  15.97806  16.04480  16.31374
  49100.00  16.31187  15.97352  16.04521  16.31187
  49300.00  16.31130  15.97182  16.04558  16.31130
  49500.00  16.30945  15.96610  16.04698  16.30945
  49700.00  16.31156  15.97037  16.04729  16.31156
  49900.00  16.30907  15.96326  16.04863  16.30907
  50100.00  16.31023  15.96555  16.04887  16.31023
  50300.00  16.30940  15.96347  16.04907  16.30940
  50500.00  16.30596  15.95424  16.05033  16.30596
  50700.00  16.30665  15.95561  16.05046  16.30665
  50900.00  16.30601  15.95405  16.05055  16.30601
  51100.00  16.30437  15.94889  16.05172  16.30437
  51300.00  16.30305  15.94586  16.05174  16.30305
  51500.00  16.30262  15.94344  16.05286  16.30262
  51700.00  16.30541  15.94841  16.05395  16.30541
